match_id,season,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,striker_id,non_striker_id,bowler_id
1178409,2019,1,5.6,Mumbai Indians,Delhi Capitals,RG Sharma,Q de Kock,KMA Paul,6,1,,1.0,,,,,,,,740742ef,372455c4,75224f22
1254105,2021,2,0.5,Delhi Capitals,Sunrisers Hyderabad,PP Shaw,S Dhawan,KK Ahmed,0,0,,,,,,,,,,8b3e9c7c,0a476045,a2f46292
1254093,2021,1,10.2,Rajasthan Royals,Mumbai Indians,DA Miller,R Tewatia,JDS Neesham,1,0,,,,,,,,,,d67d5f00,39a2dfa8,9219eff0
1254064,2021,1,12.6,Delhi Capitals,Rajasthan Royals,Lalit Yadav,TK Curran,R Parag,1,0,,,,,,,,,,ad427b5c,e86754b2,04a418e8
1304106,2022,1,15.3,Punjab Kings,Royal Challengers Bangalore,LS Livingstone,JM Sharma,JR Hazlewood,1,0,,,,,,,,,,50c6bc2b,800d2d97,03806cf8
548336,2012,2,10.5,Rajasthan Royals,Royal Challengers Bangalore,OA Shah,R Dravid,HV Patel,0,1,,,,1.0,,,,,,7bf96684,0184dc35,f986ca1a
1304066,2022,1,0.2,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,4,0,,,,,,,,,,2c25d4f5,99b75528,327b58d3
419163,2009/10,2,0.3,Deccan Chargers,Chennai Super Kings,AC Gilchrist,HH Gibbs,R Ashwin,0,0,,,,,,,,,,2b6e6dec,e1d1b294,495d42a5
980949,2016,2,13.4,Gujarat Lions,Rising Pune Supergiants,SK Raina,KD Karthik,R Ashwin,1,0,,,,,,,,,,1dc12ab9,c03f1114,495d42a5
1237177,2020/21,1,11.3,Mumbai Indians,Delhi Capitals,SA Yadav,Ishan Kishan,A Nortje,4,0,,,,,,,,,,271f83cd,752f7486,acdc62f5
419145,2009/10,1,7.4,Royal Challengers Bangalore,Deccan Chargers,R Dravid,JH Kallis,A Symonds,0,0,,,,,,,,,,0184dc35,86dc8f2e,bd77eb62
981015,2016,2,9.4,Kolkata Knight Riders,Sunrisers Hyderabad,MK Pandey,YK Pathan,BCJ Cutting,1,0,,,,,,,,,,93b4fc78,3c6ffae8,2e11c706
729317,2014,2,9.1,Mumbai Indians,Sunrisers Hyderabad,KA Pollard,AT Rayudu,DJG Sammy,2,0,,,,,,,,,,a757b0d8,70d205c9,c03c6200
1304061,2022,1,3.4,Delhi Capitals,Lucknow Super Giants,PP Shaw,DA Warner,Avesh Khan,4,0,,,,,,,,,,8b3e9c7c,dcce6f09,eef2536f
501212,2011,2,4.1,Kings XI Punjab,Deccan Chargers,PC Valthaty,AC Gilchrist,MS Gony,4,0,,,,,,,,,,25eeb281,2b6e6dec,ae78bc32
419107,2009/10,2,5.6,Rajasthan Royals,Mumbai Indians,GC Smith,AA Jhunjhunwala,AG Murtaza,0,0,,,,,,,,,,72861603,2815fe50,ef5da05c
1178415,2019,1,0.3,Rajasthan Royals,Delhi Capitals,AM Rahane,SV Samson,I Sharma,0,0,,,,,,,,,,29e95537,a4cc73aa,5bb1a1c4
1304101,2022,1,14.3,Chennai Super Kings,Delhi Capitals,DP Conway,S Dube,A Nortje,0,0,,,,,,,,,,df5a6881,a4e37e47,acdc62f5
419133,2009/10,1,15.6,Royal Challengers Bangalore,Chennai Super Kings,KP Pietersen,CL White,SB Jakati,0,0,,,,,,,,,,39f01cdb,d0513f63,c8179c68
548344,2012,1,6.4,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,BB McCullum,R Vinay Kumar,0,0,,,,,,,,,,bb345e0b,b8a55852,41eb4a4f
548318,2012,2,8.6,Chennai Super Kings,Royal Challengers Bangalore,SK Raina,F du Plessis,M Muralitharan,1,0,,,,,,,,,,1dc12ab9,3355b542,4ba44e19
980921,2016,1,4.6,Royal Challengers Bangalore,Delhi Daredevils,AB de Villiers,V Kohli,Z Khan,4,0,,,,,,,,,,c4487b84,ba607b88,91a4a398
548306,2012,1,11.4,Chennai Super Kings,Mumbai Indians,S Badrinath,JA Morkel,PP Ojha,1,0,,,,,,,,,,3576e47e,c3d35165,6c6591ab
392231,2009,1,11.3,Chennai Super Kings,Kolkata Knight Riders,SK Raina,MS Dhoni,M Kartik,4,0,,,,,,,,,,1dc12ab9,4a8a2e3b,abfeb126
1254110,2021,1,6.4,Chennai Super Kings,Delhi Capitals,MM Ali,RV Uthappa,R Ashwin,1,0,,,,,,,,,,bb351c23,1c17e270,495d42a5
548336,2012,1,12.5,Royal Challengers Bangalore,Rajasthan Royals,AB de Villiers,TM Dilshan,A Chandila,6,0,,,,,,,,,,c4487b84,5bdcdb72,99b202b3
1254105,2021,1,4.3,Sunrisers Hyderabad,Delhi Capitals,WP Saha,KS Williamson,K Rabada,0,0,,,,,,,,,,fe11caa6,d027ba9f,e62dd25d
1304098,2022,1,14.6,Punjab Kings,Rajasthan Royals,LS Livingstone,JM Sharma,YS Chahal,0,1,1.0,,,,,,,,,50c6bc2b,800d2d97,57ee1fde
1136571,2018,2,3.3,Royal Challengers Bangalore,Rajasthan Royals,Q de Kock,V Kohli,JD Unadkat,4,0,,,,,,,,,,372455c4,ba607b88,1e66c162
734011,2014,1,18.6,Rajasthan Royals,Delhi Daredevils,JP Faulkner,BCJ Cutting,MK Tiwary,1,0,,,,,,,,,,808f425a,2e11c706,26e5cabf
1175368,2019,1,6.1,Kings XI Punjab,Delhi Capitals,MA Agarwal,SN Khan,S Lamichhane,0,0,,,,,,,,,,00ea847a,f088b960,b410bd3d
1082647,2017,2,19.1,Mumbai Indians,Rising Pune Supergiant,JJ Bumrah,MJ McClenaghan,SN Thakur,1,0,,,,,,,,,,462411b3,51a3c5ef,1abb78f8
980953,2016,1,6.4,Sunrisers Hyderabad,Royal Challengers Bangalore,DA Warner,KS Williamson,T Shamsi,4,0,,,,,,,,,,dcce6f09,d027ba9f,a03bba42
598059,2013,1,14.2,Delhi Daredevils,Kings XI Punjab,J Botha,DA Warner,BA Bhatt,1,0,,,,,,,,,,7c503806,dcce6f09,dc4686e6
392222,2009,1,12.4,Kings XI Punjab,Mumbai Indians,K Goel,LA Pomersbach,Harbhajan Singh,1,0,,,,,,,,,,a1f1829d,b63ab531,8b5b6769
548352,2012,1,4.3,Chennai Super Kings,Deccan Chargers,SK Raina,F du Plessis,V Pratap Singh,1,0,,,,,,,,,,1dc12ab9,3355b542,d718440b
548310,2012,1,4.1,Royal Challengers Bangalore,Delhi Daredevils,AB McDonald,V Kohli,UT Yadav,0,0,,,,,,,,,,16043342,ba607b88,cc1e8c68
419159,2009/10,1,3.5,Kings XI Punjab,Chennai Super Kings,KC Sangakkara,SE Marsh,R Ashwin,1,0,,,,,,,,,,6b71e6cf,508a1ea7,495d42a5
548368,2012,1,6.2,Kolkata Knight Riders,Chennai Super Kings,G Gambhir,BB McCullum,SK Raina,1,0,,,,,,,,,,bb345e0b,b8a55852,1dc12ab9
1304079,2022,1,6.4,Mumbai Indians,Chennai Super Kings,Tilak Varma,SA Yadav,RA Jadeja,0,0,,,,,,,,,,b0482a1d,271f83cd,fe93fd9d
392226,2009,2,17.5,Kings XI Punjab,Delhi Daredevils,IK Pathan,KC Sangakkara,PJ Sangwan,0,0,,,,,,,,,,5fa06777,6b71e6cf,9fc0ef64
501235,2011,1,7.2,Pune Warriors,Rajasthan Royals,MK Pandey,RV Uthappa,A Singh,0,0,,,,,,,,,,93b4fc78,1c17e270,5b040b81
1304095,2022,1,7.3,Royal Challengers Bangalore,Chennai Super Kings,GJ Maxwell,V Kohli,MM Ali,1,0,,,,,,,,,,b681e71e,ba607b88,bb351c23
1216507,2020/21,2,14.6,Rajasthan Royals,Sunrisers Hyderabad,R Tewatia,R Parag,T Natarajan,1,0,,,,,,,,,,39a2dfa8,04a418e8,ce794613
419122,2009/10,1,16.4,Kolkata Knight Riders,Mumbai Indians,CH Gayle,OA Shah,DJ Bravo,2,0,,,,,,,,,,db584dad,7bf96684,87e562a9
1136601,2018,1,11.8,Mumbai Indians,Kolkata Knight Riders,Ishan Kishan,RG Sharma,AD Russell,4,0,,,,,,,,,,752f7486,740742ef,bbd41817
1082605,2017,1,14.2,Delhi Daredevils,Kings XI Punjab,CJ Anderson,RR Pant,KC Cariappa,1,0,,,,,,,,,,8abdf100,919a3be2,edb3d4f8
598032,2013,1,10.5,Sunrisers Hyderabad,Rajasthan Royals,A Mishra,DJG Sammy,SK Trivedi,1,0,,,,,,,,,,6b19d823,c03c6200,3d7e087f
1216507,2020/21,2,11.1,Rajasthan Royals,Sunrisers Hyderabad,SV Samson,R Parag,Rashid Khan,0,0,,,,,,,,,,a4cc73aa,04a418e8,5f547c8b
501223,2011,1,13.1,Delhi Daredevils,Kings XI Punjab,DA Warner,Y Nagar,AM Nayar,1,0,,,,,,,,,,dcce6f09,662c47a6,a45a5e8d
1082614,2017,2,16.3,Delhi Daredevils,Mumbai Indians,CH Morris,K Rabada,JJ Bumrah,1,0,,,,,,,,,,fb66ce1f,e62dd25d,462411b3
392205,2009,2,2.6,Rajasthan Royals,Deccan Chargers,LA Carseldine,RA Jadeja,FH Edwards,0,0,,,,,,,,,,d872f52a,fe93fd9d,a7c226e1
1216528,2020/21,2,8.6,Sunrisers Hyderabad,Chennai Super Kings,JM Bairstow,KS Williamson,SN Thakur,1,0,,,,,,,,,,abb83e27,d027ba9f,1abb78f8
980917,2016,1,16.2,Mumbai Indians,Gujarat Lions,AT Rayudu,KH Pandya,JP Faulkner,2,0,,,,,,,,,,70d205c9,5b8c830e,808f425a
829809,2015,1,15.5,Kings XI Punjab,Chennai Super Kings,R Dhawan,AR Patel,P Negi,2,0,,,,,,,,,,26a85969,2e171977,f62772e5
980991,2016,1,5.2,Kings XI Punjab,Sunrisers Hyderabad,WP Saha,HM Amla,BCJ Cutting,0,0,,,,,,,,,,fe11caa6,e798611a,2e11c706
392229,2009,2,10.6,Deccan Chargers,Kings XI Punjab,A Symonds,HH Gibbs,PP Chawla,1,0,,,,,,,,,,bd77eb62,e1d1b294,98ae73b1
598019,2013,2,14.6,Mumbai Indians,Rajasthan Royals,AT Rayudu,MG Johnson,SK Trivedi,1,0,,,,,,,,,,70d205c9,f5180fe6,3d7e087f
1082641,2017,2,19.6,Mumbai Indians,Kings XI Punjab,KA Pollard,Harbhajan Singh,MM Sharma,1,0,,,,,,,,,,a757b0d8,8b5b6769,759ac88f
1175356,2019,1,2.3,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,PA Patel,DL Chahar,0,0,,,,,,,,,,ba607b88,b5da6c24,23eeb873
1178403,2019,1,10.3,Kings XI Punjab,Royal Challengers Bangalore,CH Gayle,SN Khan,YS Chahal,0,1,1.0,,,,,,,,,db584dad,f088b960,57ee1fde
336027,2007/08,1,17.1,Kolkata Knight Riders,Rajasthan Royals,DB Das,LR Shukla,Sohail Tanvir,1,0,,,,,,,,,,7050a1e7,b1451597,64d43928
1175366,2019,2,4.5,Royal Challengers Bangalore,Sunrisers Hyderabad,V Kohli,MM Ali,Sandeep Sharma,1,0,,,,,,,,,,ba607b88,bb351c23,ce820073
1136579,2018,2,17.2,Royal Challengers Bangalore,Delhi Daredevils,Mandeep Singh,AB de Villiers,TA Boult,1,0,,,,,,,,,,c3a96caf,c4487b84,a818c1be
1216510,2020/21,1,6.6,Kings XI Punjab,Royal Challengers Bangalore,MA Agarwal,KL Rahul,YS Chahal,0,0,,,,,,bowled,MA Agarwal,,,00ea847a,b17e2f24,57ee1fde
1136604,2018,1,2.3,Kolkata Knight Riders,Kings XI Punjab,CA Lynn,SP Narine,MM Sharma,1,0,,,,,,,,,,45eda7c8,9d430b40,759ac88f
598032,2013,1,1.2,Sunrisers Hyderabad,Rajasthan Royals,KC Sangakkara,S Dhawan,JP Faulkner,0,0,,,,,,,,,,6b71e6cf,0a476045,808f425a
419122,2009/10,1,17.6,Kolkata Knight Riders,Mumbai Indians,OA Shah,CH Gayle,R McLaren,2,0,,,,,,,,,,7bf96684,db584dad,c654af19
1136567,2018,2,1.5,Sunrisers Hyderabad,Mumbai Indians,S Dhawan,WP Saha,JJ Bumrah,4,0,,,,,,,,,,0a476045,fe11caa6,462411b3
548364,2012,1,2.5,Delhi Daredevils,Chennai Super Kings,DPMD Jayawardene,NV Ojha,BW Hilfenhaus,2,0,,,,,,,,,,d18f9182,890946a0,f3171936
336024,2007/08,2,0.1,Deccan Chargers,Mumbai Indians,AC Gilchrist,Shahid Afridi,A Nehra,0,0,,,,,,,,,,2b6e6dec,0dc00542,96fd40ae
548376,2012,1,2.3,Deccan Chargers,Royal Challengers Bangalore,PA Reddy,KC Sangakkara,Z Khan,0,0,,,,,,,,,,2461eef2,6b71e6cf,91a4a398
501243,2011,1,10.5,Deccan Chargers,Delhi Daredevils,KC Sangakkara,JP Duminy,Y Venugopal Rao,1,0,,,,,,,,,,6b71e6cf,2e8994e7,fe763256
1304082,2022,1,4.7,Royal Challengers Bangalore,Sunrisers Hyderabad,Shahbaz Ahmed,SS Prabhudessai,T Natarajan,0,0,,,,,,,,,,f9e6e7ef,9385de2e,ce794613
829819,2015,1,13.3,Royal Challengers Bangalore,Rajasthan Royals,AB de Villiers,Mandeep Singh,SR Watson,0,1,,,,1.0,,,,,,c4487b84,c3a96caf,4329fbb5
419158,2009/10,2,9.6,Kolkata Knight Riders,Rajasthan Royals,CA Pujara,SC Ganguly,SK Warne,1,0,,,,,,,,,,d4f9dbd4,725529bc,bb18be76
1254103,2021,1,7.5,Rajasthan Royals,Royal Challengers Bangalore,E Lewis,YBK Jaiswal,GJ Maxwell,2,0,,,,,,,,,,0ebfb1ad,6c19c6e5,b681e71e
734039,2014,1,2.5,Delhi Daredevils,Kings XI Punjab,KD Karthik,KP Pietersen,MG Johnson,0,0,,,,,,,,,,c03f1114,39f01cdb,f5180fe6
980965,2016,2,3.1,Rising Pune Supergiants,Delhi Daredevils,UT Khawaja,AM Rahane,Mohammed Shami,1,0,,,,,,,,,,331ea488,29e95537,8cf9814c
980933,2016,1,7.6,Delhi Daredevils,Mumbai Indians,KK Nair,SV Samson,Harbhajan Singh,0,0,,,,,,caught,KK Nair,,,944533a5,a4cc73aa,8b5b6769
1216541,2020/21,2,3.4,Rajasthan Royals,Mumbai Indians,BA Stokes,SPD Smith,JJ Bumrah,1,0,,,,,,,,,,e087956b,30a45b23,462411b3
336027,2007/08,1,16.1,Kolkata Knight Riders,Rajasthan Royals,LR Shukla,DB Das,SR Watson,1,0,,,,,,,,,,b1451597,7050a1e7,4329fbb5
1175360,2019,1,10.6,Delhi Capitals,Chennai Super Kings,SS Iyer,S Dhawan,RA Jadeja,0,0,,,,,,,,,,85ec8e33,0a476045,fe93fd9d
336009,2007/08,1,11.3,Delhi Daredevils,Chennai Super Kings,G Gambhir,S Dhawan,L Balaji,1,0,,,,,,,,,,bb345e0b,0a476045,b2b50355
1082620,2017,1,19.4,Rising Pune Supergiant,Kolkata Knight Riders,SPD Smith,DT Christian,UT Yadav,0,1,,,,1.0,,,,,,30a45b23,2a2e6343,cc1e8c68
1181766,2019,1,14.5,Sunrisers Hyderabad,Delhi Capitals,KS Williamson,V Shankar,SE Rutherford,2,0,,,,,,,,,,d027ba9f,0994d0ae,d014d5ac
335992,2007/08,1,2.4,Royal Challengers Bangalore,Rajasthan Royals,LRPL Taylor,JH Kallis,SR Watson,1,0,,,,,,,,,,b61a3e1a,86dc8f2e,4329fbb5
548358,2012,1,17.5,Pune Warriors,Rajasthan Royals,M Manhas,SPD Smith,SK Trivedi,2,0,,,,,,,,,,c42aaf71,30a45b23,3d7e087f
829707,2015,2,14.7,Delhi Daredevils,Chennai Super Kings,JP Duminy,JA Morkel,DJ Bravo,1,0,,,,,,,,,,2e8994e7,c3d35165,87e562a9
980945,2016,2,8.2,Delhi Daredevils,Gujarat Lions,RR Pant,JP Duminy,DR Smith,1,0,,,,,,,,,,919a3be2,2e8994e7,35205dfc
829781,2015,2,10.6,Sunrisers Hyderabad,Kolkata Knight Riders,GH Vihari,MC Henriques,GB Hogg,1,0,,,,,,,,,,94253925,32198ae0,f708a0bc
733995,2014,2,12.4,Chennai Super Kings,Mumbai Indians,DR Smith,F du Plessis,Harbhajan Singh,0,0,,,,,,,,,,35205dfc,3355b542,8b5b6769
829737,2015,2,12.1,Royal Challengers Bangalore,Mumbai Indians,AB de Villiers,KD Karthik,SL Malinga,0,2,2.0,,,,,,,,,c4487b84,c03f1114,a12e1d51
392231,2009,1,8.6,Chennai Super Kings,Kolkata Knight Riders,SK Raina,GJ Bailey,BJ Hodge,1,0,,,,,,,,,,1dc12ab9,5056011d,b57f8a9a
501224,2011,1,0.1,Mumbai Indians,Deccan Chargers,DJ Jacobs,SR Tendulkar,A Mishra,1,0,,,,,,,,,,a84468fe,d2c2b2d5,6b19d823
548341,2012,2,11.4,Pune Warriors,Deccan Chargers,RV Uthappa,MN Samuels,A Ashish Reddy,0,0,,,,,,,,,,1c17e270,f846de6a,1c2a64cd
501231,2011,2,6.5,Rajasthan Royals,Mumbai Indians,J Botha,SR Watson,Harbhajan Singh,0,0,,,,,,,,,,7c503806,4329fbb5,8b5b6769
1136596,2018,1,1.6,Delhi Daredevils,Sunrisers Hyderabad,PP Shaw,SS Iyer,Sandeep Sharma,4,0,,,,,,,,,,8b3e9c7c,85ec8e33,ce820073
1136584,2018,2,13.4,Chennai Super Kings,Royal Challengers Bangalore,MS Dhoni,AT Rayudu,P Negi,1,0,,,,,,,,,,4a8a2e3b,70d205c9,f62772e5
1216522,2020/21,1,10.4,Rajasthan Royals,Royal Challengers Bangalore,JC Buttler,SPD Smith,Shahbaz Ahmed,1,0,,,,,,,,,,99b75528,30a45b23,f9e6e7ef
1254069,2021,2,4.7,Rajasthan Royals,Chennai Super Kings,JC Buttler,SV Samson,DL Chahar,0,0,,,,,,,,,,99b75528,a4cc73aa,23eeb873
548328,2012,1,2.5,Kings XI Punjab,Kolkata Knight Riders,PC Valthaty,AC Gilchrist,B Lee,2,0,,,,,,,,,,25eeb281,2b6e6dec,dd09ff8e
1082611,2017,1,10.5,Sunrisers Hyderabad,Delhi Daredevils,KS Williamson,S Dhawan,PJ Cummins,0,0,,,,,,,,,,d027ba9f,0a476045,ded9240e
1082647,2017,2,7.2,Mumbai Indians,Rising Pune Supergiant,PA Patel,KA Pollard,Washington Sundar,1,0,,,,,,,,,,b5da6c24,a757b0d8,f19ccfad
419159,2009/10,1,19.5,Kings XI Punjab,Chennai Super Kings,IK Pathan,SE Marsh,JA Morkel,1,0,,,,,,,,,,5fa06777,508a1ea7,c3d35165
548327,2012,2,5.1,Royal Challengers Bangalore,Pune Warriors,MA Agarwal,CH Gayle,MN Samuels,0,0,,,,,,,,,,00ea847a,db584dad,f846de6a
419118,2009/10,1,4.4,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,SE Bond,4,0,,,,,,,,,,c15e2193,890946a0,4f629497
1178430,2019,2,5.6,Kings XI Punjab,Chennai Super Kings,CH Gayle,KL Rahul,DJ Bravo,0,1,1.0,,,,,,,,,db584dad,b17e2f24,87e562a9
1216522,2020/21,2,3.2,Royal Challengers Bangalore,Rajasthan Royals,D Padikkal,AJ Finch,S Gopal,1,0,,,,,,,,,,2c25d4f5,b8d490fd,7a8bd078
501236,2011,1,3.3,Chennai Super Kings,Deccan Chargers,M Vijay,MEK Hussey,PP Ojha,0,0,,,,,,,,,,4b57e452,48fd7349,6c6591ab
734023,2014,1,17.1,Chennai Super Kings,Kolkata Knight Riders,MS Dhoni,SK Raina,PP Chawla,4,0,,,,,,,,,,4a8a2e3b,1dc12ab9,98ae73b1
1216519,2020/21,1,13.4,Delhi Capitals,Royal Challengers Bangalore,MP Stoinis,RR Pant,MM Ali,1,0,,,,,,,,,,d9273ee7,919a3be2,bb351c23
1136578,2018,1,5.4,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,CA Lynn,AJ Tye,0,0,,,,,,,,,,1c17e270,45eda7c8,7c7d63a2
980907,2016,2,9.5,Sunrisers Hyderabad,Royal Challengers Bangalore,MC Henriques,DJ Hooda,YS Chahal,0,0,,,,,,,,,,32198ae0,73ad96ed,57ee1fde
548328,2012,1,6.4,Kings XI Punjab,Kolkata Knight Riders,SE Marsh,Mandeep Singh,SP Narine,0,0,,,,,,,,,,508a1ea7,c3a96caf,9d430b40
1216534,2020/21,1,16.4,Royal Challengers Bangalore,Sunrisers Hyderabad,AB de Villiers,S Dube,B Kumar,4,0,,,,,,,,,,c4487b84,a4e37e47,2e81a32d
1082601,2017,1,7.1,Kings XI Punjab,Kolkata Knight Riders,MP Stoinis,HM Amla,SP Narine,2,0,,,,,,,,,,d9273ee7,e798611a,9d430b40
392220,2009,2,15.4,Rajasthan Royals,Deccan Chargers,SK Warne,RA Jadeja,RG Sharma,0,0,,,,,,bowled,SK Warne,,,bb18be76,fe93fd9d,740742ef
1082592,2017,1,10.2,Mumbai Indians,Rising Pune Supergiant,N Rana,AT Rayudu,A Zampa,1,0,,,,,,,,,,fb2d1dda,70d205c9,14f96089
419142,2009/10,1,11.5,Chennai Super Kings,Mumbai Indians,MS Dhoni,ML Hayden,KA Pollard,4,0,,,,,,,,,,4a8a2e3b,d8699ab7,a757b0d8
829811,2015,2,7.4,Kolkata Knight Riders,Rajasthan Royals,YK Pathan,MK Pandey,SR Watson,4,0,,,,,,,,,,3c6ffae8,93b4fc78,4329fbb5
829741,2015,1,4.5,Rajasthan Royals,Kings XI Punjab,SR Watson,AM Rahane,Sandeep Sharma,0,0,,,,,,,,,,4329fbb5,29e95537,ce820073
335995,2007/08,1,9.1,Delhi Daredevils,Kings XI Punjab,KD Karthik,MK Tiwary,VRV Singh,2,0,,,,,,,,,,c03f1114,26e5cabf,034b4b7d
1136591,2018,2,16.6,Mumbai Indians,Royal Challengers Bangalore,KH Pandya,HH Pandya,Mohammed Siraj,1,0,,,,,,,,,,5b8c830e,dbe50b21,2f49c897
1136598,2018,1,7.3,Rajasthan Royals,Kings XI Punjab,JC Buttler,SV Samson,AR Patel,1,0,,,,,,,,,,99b75528,a4cc73aa,2e171977
335997,2007/08,2,3.4,Mumbai Indians,Kolkata Knight Riders,ST Jayasuriya,MK Pandey,I Sharma,0,0,,,,,,bowled,ST Jayasuriya,,,f233bbb4,93b4fc78,5bb1a1c4
1254093,2021,1,12.1,Rajasthan Royals,Mumbai Indians,DA Miller,R Tewatia,TA Boult,1,0,,,,,,,,,,d67d5f00,39a2dfa8,a818c1be
336018,2007/08,1,19.6,Chennai Super Kings,Mumbai Indians,MS Dhoni,JA Morkel,DS Kulkarni,4,0,,,,,,,,,,4a8a2e3b,c3d35165,d2a989fc
419133,2009/10,1,12.1,Royal Challengers Bangalore,Chennai Super Kings,JH Kallis,V Kohli,JA Morkel,1,0,,,,,,,,,,86dc8f2e,ba607b88,c3d35165
1304099,2022,2,7.2,Kolkata Knight Riders,Lucknow Super Giants,AD Russell,RK Singh,Mohsin Khan (2),0,0,,,,,,,,,,bbd41817,0a509d6b,c33d8116
1082601,2017,2,9.5,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,RV Uthappa,AR Patel,1,0,,,,,,,,,,bb345e0b,1c17e270,2e171977
598071,2013,2,15.5,Rajasthan Royals,Sunrisers Hyderabad,SV Samson,BJ Hodge,DW Steyn,0,0,,,,,,lbw,SV Samson,,,a4cc73aa,b57f8a9a,8fd1a8f5
501226,2011,2,16.2,Pune Warriors,Chennai Super Kings,Yuvraj Singh,NL McCullum,R Ashwin,0,0,,,,,,,,,,1c914163,5673a3fc,495d42a5
336032,2007/08,2,13.4,Delhi Daredevils,Mumbai Indians,KD Karthik,MK Tiwary,ST Jayasuriya,1,0,,,,,,,,,,c03f1114,26e5cabf,f233bbb4
829745,2015,2,12.2,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,SN Khan,IC Pandey,0,0,,,,,,,,,,ba607b88,f088b960,e0407c01
1216526,2020/21,2,11.1,Mumbai Indians,Kolkata Knight Riders,Q de Kock,SA Yadav,CV Varun,1,0,,,,,,,,,,372455c4,271f83cd,5b7ab5a9
980951,2016,1,4.5,Delhi Daredevils,Kolkata Knight Riders,KK Nair,SV Samson,SP Narine,1,0,,,,,,,,,,944533a5,a4cc73aa,9d430b40
829705,2015,1,1.1,Mumbai Indians,Kolkata Knight Riders,AJ Finch,RG Sharma,M Morkel,4,0,,,,,,,,,,b8d490fd,740742ef,5bb5a915
1304069,2022,1,4.1,Punjab Kings,Mumbai Indians,MA Agarwal,S Dhawan,M Ashwin,1,0,,,,,,,,,,00ea847a,0a476045,e2db2409
1136620,2018,1,3.3,Sunrisers Hyderabad,Chennai Super Kings,KS Williamson,S Dhawan,L Ngidi,0,0,,,,,,,,,,d027ba9f,0a476045,f834dcfc
980911,2016,1,16.3,Rising Pune Supergiants,Gujarat Lions,MS Dhoni,MR Marsh,RA Jadeja,0,1,,,,1.0,,,,,,4a8a2e3b,3d8feaf8,fe93fd9d
729299,2014,1,17.5,Kolkata Knight Riders,Royal Challengers Bangalore,R Vinay Kumar,SA Yadav,VR Aaron,0,1,1.0,,,,,,,,,41eb4a4f,271f83cd,0a3d54b9
729293,2014,1,6.5,Chennai Super Kings,Delhi Daredevils,SK Raina,DR Smith,JDS Neesham,1,0,,,,,,,,,,1dc12ab9,35205dfc,9219eff0
501211,2011,1,8.3,Chennai Super Kings,Royal Challengers Bangalore,SK Raina,MEK Hussey,R Ninan,0,0,,,,,,,,,,1dc12ab9,48fd7349,ce4cc4d5
1181764,2019,1,4.6,Chennai Super Kings,Mumbai Indians,SR Watson,M Vijay,JJ Bumrah,4,0,,,,,,,,,,4329fbb5,4b57e452,462411b3
336029,2007/08,1,12.2,Royal Challengers Bangalore,Chennai Super Kings,MV Boucher,R Dravid,JA Morkel,4,0,,,,,,,,,,f3cb53a1,0184dc35,c3d35165
501257,2011,2,3.1,Delhi Daredevils,Kings XI Punjab,NV Ojha,DA Warner,RJ Harris,0,0,,,,,,,,,,890946a0,dcce6f09,12eddf28
1136569,2018,2,16.5,Delhi Daredevils,Mumbai Indians,SS Iyer,JJ Roy,JJ Bumrah,1,0,,,,,,,,,,85ec8e33,d1c36f5c,462411b3
734015,2014,1,11.5,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,KL Rahul,M Morkel,1,0,,,,,,,,,,dcce6f09,b17e2f24,5bb5a915
1136574,2018,1,15.5,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,KA Pollard,CJ Anderson,1,0,,,,,,,,,,740742ef,a757b0d8,8abdf100
1136570,2018,2,8.4,Sunrisers Hyderabad,Kolkata Knight Riders,MK Pandey,KS Williamson,Kuldeep Yadav,0,0,,,,,,lbw,MK Pandey,,,93b4fc78,d027ba9f,8d2c70ad
419144,2009/10,2,12.4,Delhi Daredevils,Kolkata Knight Riders,KD Karthik,V Sehwag,AD Mathews,0,0,,,,,,,,,,c03f1114,8ba8195d,896d78ad
980979,2016,1,9.6,Sunrisers Hyderabad,Rising Pune Supergiants,KS Williamson,S Dhawan,R Bhatia,1,0,,,,,,,,,,d027ba9f,0a476045,33a364a6
829753,2015,1,12.2,Chennai Super Kings,Kings XI Punjab,SK Raina,MS Dhoni,AR Patel,4,0,,,,,,,,,,1dc12ab9,4a8a2e3b,2e171977
1136589,2018,2,18.5,Kolkata Knight Riders,Royal Challengers Bangalore,KD Karthik,CA Lynn,Mohammed Siraj,0,0,,,,,,caught,KD Karthik,,,c03f1114,45eda7c8,2f49c897
981007,2016,2,13.2,Gujarat Lions,Mumbai Indians,RA Jadeja,DR Smith,Harbhajan Singh,0,0,,,,,,,,,,fe93fd9d,35205dfc,8b5b6769
